title,url,date,date_parsed,event_type,score,reasons
PM Olmert Speaks With Finnish PM Vanhanen,https://www.gov.il/en/pages/spokefin260706,2006-07-26,2006-07-26,no_netanyahu,-100,no Netanyahu mention
PM and Finance Minister Agree on Special Budget for Local Authorities in the North,https://www.gov.il/en/pages/spokeeco250706,2006-07-25,2006-07-25,no_netanyahu,-100,no Netanyahu mention
National Management Center Opens in the North,https://www.gov.il/en/pages/spokemanal250706,2006-07-25,2006-07-25,no_netanyahu,-100,no Netanyahu mention
Prime Minister Ehud Olmert meets with US Secretary of State Dr. Condoleeza Rice,https://www.gov.il/en/pages/eventcondi250706,2006-07-25,2006-07-25,no_netanyahu,-100,no Netanyahu mention
Prime Minister Olmert toured southern Israel,https://www.gov.il/en/pages/eventseyur240706,2006-07-24,2006-07-24,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart230706,2006-07-23,2006-07-23,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With German Foreign Minister Steinmeier,https://www.gov.il/en/pages/eventger230706,2006-07-23,2006-07-23,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets National Security College Students,https://www.gov.il/en/pages/eventmabal200706,2006-07-20,2006-07-20,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With Manufacturers Association President Shraga Brosh,https://www.gov.il/en/pages/spoketahas200706,2006-07-20,2006-07-20,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With Canadian PM Harper,https://www.gov.il/en/pages/spokecan190706,2006-07-19,2006-07-19,no_netanyahu,-100,no Netanyahu mention
Political-Security Cabinet Meeting,https://www.gov.il/en/pages/spokekab190706,2006-07-19,2006-07-19,no_netanyahu,-100,no Netanyahu mention
PM Instructs Transfer of Special Budgets for Shortages in the North,https://www.gov.il/en/pages/spokenor190706,2006-07-19,2006-07-19,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With Senior EU Envoy Solana,https://www.gov.il/en/pages/spokesol190706,2006-07-19,2006-07-19,no_netanyahu,-100,no Netanyahu mention
PM Meets With Policemen Who Foiled Suicide Bombing in Jerusalem,https://www.gov.il/en/pages/spokepol190706,2006-07-19,2006-07-19,no_netanyahu,-100,no Netanyahu mention
PM Olmert Telephones Nazareth Mayor Jeraisy,https://www.gov.il/en/pages/spokenaz190706,2006-07-19,2006-07-19,no_netanyahu,-100,no Netanyahu mention
PM Olmert Senior Advisers Meet With UN Delegation,https://www.gov.il/en/pages/spokeun180706,2006-07-18,2006-07-18,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With 60 Northern Mayors and Local Council Chairmen,https://www.gov.il/en/pages/spokehaifa180706,2006-07-18,2006-07-18,no_netanyahu,-100,no Netanyahu mention
PM Meets With Israeli Ambassadors and Chiefs-of-Mission Prior to Their Taking up Their New Posts,https://www.gov.il/en/pages/spokedip180706,2006-07-18,2006-07-18,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets Confrontation Line Mayors,https://www.gov.il/en/pages/spokemayor170706,2006-07-17,2006-07-17,no_netanyahu,-100,no Netanyahu mention
Statement by Cabinet Secretary Yisrael Maimon,https://www.gov.il/en/pages/spokesecy170706,2006-07-17,2006-07-17,no_netanyahu,-100,no Netanyahu mention
Address by Prime Minister Ehud Olmert - The Knesset,https://www.gov.il/en/pages/speechknesset170706,2006-07-17,2006-07-17,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With Regev and Goldwasser Families,https://www.gov.il/en/pages/spokefami160706,2006-07-16,2006-07-16,no_netanyahu,-100,no Netanyahu mention
NSC-Counter-Terrorism Division Warnings,https://www.gov.il/en/pages/spokemasa160706,2006-07-16,2006-07-16,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks From the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart160706,2006-07-16,2006-07-16,no_netanyahu,-100,no Netanyahu mention
PM Ehud Olmert Toured the Northern Command,https://www.gov.il/en/pages/eventsior150706,2006-07-15,2006-07-15,no_netanyahu,-100,no Netanyahu mention
"PM Ehud Olmert Reviewed the Situation with the Participation of the Minister of Defense in a Conference Call from the North, Chief of General Staff and the Forum of General Staff",https://www.gov.il/en/pages/eventmat130706,2006-07-13,2006-07-13,no_netanyahu,-100,no Netanyahu mention
PM Speaks With Bank of Israel Gov. Prof. Stanley Fischer,https://www.gov.il/en/pages/spokestan130706,2006-07-13,2006-07-13,no_netanyahu,-100,no Netanyahu mention
PM Olmert's remarks at the welcoming ceremony for Japanese PM Junichiro Koizumi,https://www.gov.il/en/pages/eventjap120706,2006-07-12,2006-07-12,no_netanyahu,-100,no Netanyahu mention
Cabinet Communique,https://www.gov.il/en/pages/spokegove120706,2006-07-12,2006-07-12,no_netanyahu,-100,no Netanyahu mention
PM Olmert's remarks at his press conference with Japanese PM Junichiro Koizum,https://www.gov.il/en/pages/speechjap120706,2006-07-12,2006-07-12,no_netanyahu,-100,no Netanyahu mention
Prime Minister Ehud Olmert’s visit to the General Staff,https://www.gov.il/en/pages/eventmate110706,2006-07-11,2006-07-11,no_netanyahu,-100,no Netanyahu mention
Foreign Press Questions and Answers with PM Olmert,https://www.gov.il/en/pages/speechfor100706,2006-07-10,2006-07-10,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With Winners of “Young Scientists in Israel” Competition,https://www.gov.il/en/pages/eventsci090706,2006-07-09,2006-07-09,no_netanyahu,-100,no Netanyahu mention
Political-Security Cabinet Communique,https://www.gov.il/en/pages/spokekab050706,2006-07-05,2006-07-05,no_netanyahu,-100,no Netanyahu mention
PM Ehud Olmert Visited Sderot and IDF Gaza Division HQ,https://www.gov.il/en/pages/spokegaza040706,2006-07-04,2006-07-04,no_netanyahu,-100,no Netanyahu mention
PM Olmert’s Remarks at US Embassy Fourth of July Reception,https://www.gov.il/en/pages/speech4july040706,2006-07-04,2006-07-04,no_netanyahu,-100,no Netanyahu mention
Statement from PM Olmert's Bureau,https://www.gov.il/en/pages/spokestet030706,2006-07-03,2006-07-03,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With US Secy. of State Dr. Condoleeza Rice,https://www.gov.il/en/pages/spokecondi020706,2006-07-02,2006-07-02,no_netanyahu,-100,no Netanyahu mention
PM Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart020706,2006-07-02,2006-07-02,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With Egyptian President Mubarak,https://www.gov.il/en/pages/spokemob280606,2006-06-28,2006-06-28,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With UN Secy.-Gen. Annan,https://www.gov.il/en/pages/spokeom280606,2006-06-28,2006-06-28,no_netanyahu,-100,no Netanyahu mention
PM Speech at the Special Knesset Session on the Condition of the Gush Katif Evacuees,https://www.gov.il/en/pages/speechkat270606,2006-06-27,2006-06-27,no_netanyahu,-100,no Netanyahu mention
PM Olmert Eulogizes Former IDF Chief Rabbi Gad Navon,https://www.gov.il/en/pages/spokegad260606,2006-06-26,2006-06-26,no_netanyahu,-100,no Netanyahu mention
Address by Prime Minister Ehud Olmert Board of Trustees of the Jewish Agency,https://www.gov.il/en/pages/speechsoch260606,2006-06-26,2006-06-26,no_netanyahu,-100,no Netanyahu mention
PM Ehud Olmert’s Speech at the Israel Hotel Association Conference,https://www.gov.il/en/pages/speechhote260606,2006-06-26,2006-06-26,no_netanyahu,-100,no Netanyahu mention
Political-Security Cabinet Convenes,https://www.gov.il/en/pages/spokekab250606,2006-06-25,2006-06-25,no_netanyahu,-100,no Netanyahu mention
"PM Olmert Speaks With Vida Mashour, Widow of Lutfy Mashour",https://www.gov.il/en/pages/spokemashour240606,2006-06-24,2006-06-24,no_netanyahu,-100,no Netanyahu mention
"PM Olmert Telephones Family of Jalal Abu-Toameh, Former Mayor of Baqa al-Garbiyeh",https://www.gov.il/en/pages/spokebaqa240606,2006-06-24,2006-06-24,no_netanyahu,-100,no Netanyahu mention
Address by PM Ehud Olmert at the Caesarea Conference,https://www.gov.il/en/pages/speechcas220606,2006-06-22,2006-06-22,no_netanyahu,-100,no Netanyahu mention
Prime Minister Ehud Olmert’s Speech at the 35th Zionist Congress,https://www.gov.il/en/pages/speechkong200606,2006-06-20,2006-06-20,no_netanyahu,-100,no Netanyahu mention
Address by PM Olmert at Israel’s Annual Hi-Tech Conference,https://www.gov.il/en/pages/speechhite200606,2006-06-20,2006-06-20,no_netanyahu,-100,no Netanyahu mention
PM Olmert Convenes Prime Ministers Forum,https://www.gov.il/en/pages/spokepm190606,2006-06-19,2006-06-19,no_netanyahu,-100,no Netanyahu mention
PM Convenes Ministerial Disengagement Committee to Discuss Assistance to the Residents,https://www.gov.il/en/pages/spokehit190606,2006-06-19,2006-06-19,no_netanyahu,-100,no Netanyahu mention
PM Meets With Education Minister Tamir,https://www.gov.il/en/pages/spokeedu180606,2006-06-18,2006-06-18,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With Public Security Minister Avi Dichter,https://www.gov.il/en/pages/spokepubsec180606,2006-06-18,2006-06-18,no_netanyahu,-100,no Netanyahu mention
PM Remarks at his Joint Press Conference with French President Jacques Chirac,https://www.gov.il/en/pages/speechshirake140606,2006-06-14,2006-06-14,no_netanyahu,-100,no Netanyahu mention
Press Conference of Prime Minister Ehud Olmert and Prime Minister Tony Blair,https://www.gov.il/en/pages/speechbrit120606,2006-06-12,2006-06-12,no_netanyahu,-100,no Netanyahu mention
PM Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestsrt110606,2006-06-11,2006-06-11,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With US President Bush,https://www.gov.il/en/pages/spokeus080606,2006-06-08,2006-06-08,no_netanyahu,-100,no Netanyahu mention
Prime Minister remarks at his joint press conference with king Abdullah,https://www.gov.il/en/pages/speechjor080606,2006-06-08,2006-06-08,no_netanyahu,-100,no Netanyahu mention
"Lior Shilat Appointed Director of PMO Division for Coordination, Follow-Up and Control",https://www.gov.il/en/pages/spokelior070606,2006-06-07,2006-06-07,no_netanyahu,-100,no Netanyahu mention
Prime Minister remarks at his joint press conference with Egyptian President Hosni Mubarak,https://www.gov.il/en/pages/speechmub040606,2006-06-04,2006-06-04,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With US President George Bush,https://www.gov.il/en/pages/spokeusa310506,2006-05-31,2006-05-31,no_netanyahu,-100,no Netanyahu mention
Tzvia Shimon to Head SELA Disengagement Authority,https://www.gov.il/en/pages/spokesela310506,2006-05-31,2006-05-31,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With Convert Soldiers,https://www.gov.il/en/pages/eventsol310506,2006-05-31,2006-05-31,no_netanyahu,-100,no Netanyahu mention
Statement From PM Olmert's Bureau Regarding the Appointment of Deputy Ministers,https://www.gov.il/en/pages/spokesgan300506,2006-05-30,2006-05-30,no_netanyahu,-100,no Netanyahu mention
PM Olmert and President Katsav Held a Joint Press Conference,https://www.gov.il/en/pages/eventpres280506,2006-05-28,2006-05-28,no_netanyahu,-100,no Netanyahu mention
Prime Minister Speech at the Jerusalem Day Ceremony at Ammunition Hill,https://www.gov.il/en/pages/speechjeru250506,2006-05-25,2006-05-25,no_netanyahu,-100,no Netanyahu mention
Address by PM Olmert to Joint meeting of US Congress,https://www.gov.il/en/pages/speechcong240506,2006-05-24,2006-05-24,no_netanyahu,-100,no Netanyahu mention
Statement by PM Ehud Olmert Following Meeting with President Bush,https://www.gov.il/en/pages/speechusapress240506,2006-05-24,2006-05-24,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With US Secy. of State Condoleeza Rice,https://www.gov.il/en/pages/eventcondi220506,2006-05-22,2006-05-22,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With Egyptian President Mubarak,https://www.gov.il/en/pages/spokemob200506,2006-05-20,2006-05-20,no_netanyahu,-100,no Netanyahu mention
PM’s Statement on the Passing of Yitzhak Ben-Aharon,https://www.gov.il/en/pages/spokebenaha190506,2006-05-19,2006-05-19,no_netanyahu,-100,no Netanyahu mention
PM Speaks with GOC Central Command,https://www.gov.il/en/pages/spokecomm170506,2006-05-17,2006-05-17,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets with Education Minister Tamir,https://www.gov.il/en/pages/spoketamir170506,2006-05-17,2006-05-17,no_netanyahu,-100,no Netanyahu mention
Address by PM at the First Jerusalem Conference on the Quality of Government in Israel,https://www.gov.il/en/pages/speechqua170506,2006-05-17,2006-05-17,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With French Foreign Minister Douste-Blazy,https://www.gov.il/en/pages/eventfr170506,2006-05-17,2006-05-17,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets Chinese Provincial Official,https://www.gov.il/en/pages/eventchina160506,2006-05-16,2006-05-16,no_netanyahu,-100,no Netanyahu mention
Prime Minister Speech at the MASA Project Lag B’Omer Event,https://www.gov.il/en/pages/speechmasa150506,2006-05-15,2006-05-15,no_netanyahu,-100,no Netanyahu mention
PM Olmert's Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart140506,2006-05-14,2006-05-14,no_netanyahu,-100,no Netanyahu mention
PM Speaks with Indian PM Dr. Manmohan Singh,https://www.gov.il/en/pages/spokeindia120506,2006-05-12,2006-05-12,no_netanyahu,-100,no Netanyahu mention
PM Statement on the Passing of Yossi Banai,https://www.gov.il/en/pages/spokebanay110506,2006-05-11,2006-05-11,no_netanyahu,-100,no Netanyahu mention
SELA Disengagement Authority Report,https://www.gov.il/en/pages/spokesela110506,2006-05-11,2006-05-11,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With Austrian Chancellor Schussel,https://www.gov.il/en/pages/spokeaust100506,2006-05-10,2006-05-10,no_netanyahu,-100,no Netanyahu mention
PM Olmert Meets With Veterans on the 61st Anniversary of VE Day,https://www.gov.il/en/pages/spokevteranim090506,2006-05-09,2006-05-09,no_netanyahu,-100,no Netanyahu mention
PM Meets With Authority for the Status of Women Director Yehudit Plotkin,https://www.gov.il/en/pages/spokeplotk090506,2006-05-09,2006-05-09,no_netanyahu,-100,no Netanyahu mention
PM Olmert Instructs Cab.-Secy. Maimon to Choose New Chairman for Nativ,https://www.gov.il/en/pages/spokenativ090506,2006-05-09,2006-05-09,no_netanyahu,-100,no Netanyahu mention
Address by PM - Special Plenary Session Marking the 61st Anniversary of the Victory over Nazi Germany,https://www.gov.il/en/pages/speechvic090506,2006-05-09,2006-05-09,no_netanyahu,-100,no Netanyahu mention
"PM met with the Minister-President of the German North Rhine Westphalia District, Dr. Jurgen Ruttgers.",https://www.gov.il/en/pages/eventger080506,2006-05-08,2006-05-08,no_netanyahu,-100,no Netanyahu mention
Prime Minister Speech at the Knesset Marking Herzl’s Birthday,https://www.gov.il/en/pages/speechherzel080506,2006-05-08,2006-05-08,no_netanyahu,-100,no Netanyahu mention
PM to Submit Appointment of Prof. Zvi Eckstein as Deputy Governor of the Bank of Israel for Cabinet Approval,https://www.gov.il/en/pages/spokezevi070506,2006-05-07,2006-05-07,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks With ISCAR Chairman Eitan Wertheimer,https://www.gov.il/en/pages/spokevert060506,2006-05-06,2006-05-06,no_netanyahu,-100,no Netanyahu mention
PM Olmert Speaks with PA Chairman Abbas,https://www.gov.il/en/pages/spokepa050506,2006-05-05,2006-05-05,no_netanyahu,-100,no Netanyahu mention
Address by Interim PM On Presenting the New Government to the Knesset,https://www.gov.il/en/pages/speechkness040506,2006-05-04,2006-05-04,no_netanyahu,-100,no Netanyahu mention
Interim PM Remarks at Meeting of 31st Government Ministers-Designate,https://www.gov.il/en/pages/spokestart040506,2006-05-04,2006-05-04,no_netanyahu,-100,no Netanyahu mention
Interim PM Meets with Outstanding Soldiers at President's Residence,https://www.gov.il/en/pages/eventarmy030506,2006-05-03,2006-05-03,no_netanyahu,-100,no Netanyahu mention
Address by Interim PM Olmert The Bible Quiz,https://www.gov.il/en/pages/speechbib030506,2006-05-03,2006-05-03,no_netanyahu,-100,no Netanyahu mention
Interim PM’s Speech at the State Memorial Service for Israel’s Fallen Soldiers at Mount Herzl,https://www.gov.il/en/pages/spokeher020506,2006-05-02,2006-05-02,no_netanyahu,-100,no Netanyahu mention
Interim PM’s Speech at the State Memorial Service for Victims of Terror,https://www.gov.il/en/pages/speechter020506,2006-05-02,2006-05-02,no_netanyahu,-100,no Netanyahu mention
Interim PM’s Speech at the Memorial Service for Israel’s Fallen Soldiers at Ammunition Hill,https://www.gov.il/en/pages/speechyad010506,2006-05-01,2006-05-01,no_netanyahu,-100,no Netanyahu mention
Interim PM Remarks at the Start of the Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart300406,2006-04-30,2006-04-30,no_netanyahu,-100,no Netanyahu mention
New Study on School Meal Program,https://www.gov.il/en/pages/spokehazana270406,2006-04-27,2006-04-27,no_netanyahu,-100,no Netanyahu mention
Interim Prime Minister Eulogy at the Memorial Service for Professor Yuval Ne’eman,https://www.gov.il/en/pages/spokeyuval270406,2006-04-27,2006-04-27,no_netanyahu,-100,no Netanyahu mention
Interim PM Olmert Meets With ELEM Representatives,https://www.gov.il/en/pages/eventelem260406,2006-04-26,2006-04-26,no_netanyahu,-100,no Netanyahu mention
Interim PM Meets With Participants in International Bible Contest for Jewish Youth,https://www.gov.il/en/pages/eventbib260406,2006-04-26,2006-04-26,no_netanyahu,-100,no Netanyahu mention
A Discussion on the Route of the Security Fence and the 'Jerusalem Envelope',https://www.gov.il/en/pages/spokefen260406,2006-04-26,2006-04-26,no_netanyahu,-100,no Netanyahu mention
Interim PM Olmert Telephones Egyptian President Mubarak,https://www.gov.il/en/pages/spokemob240406,2006-04-24,2006-04-24,no_netanyahu,-100,no Netanyahu mention
Address by Interim PM - Opening Ceremony of the Holocaust Martyrs and Heroes Remembrance Day,https://www.gov.il/en/pages/speechhol240406,2006-04-24,2006-04-24,no_netanyahu,-100,no Netanyahu mention
A Ministerial Discussion on Falashmura Immigration to Israel,https://www.gov.il/en/pages/spokeflas200406,2006-04-20,2006-04-20,no_netanyahu,-100,no Netanyahu mention
Cabinet Secretary Yisrael Maimon Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokemazkir110406,2006-04-11,2006-04-11,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Authorizes Chief Rabbis to Sell Country's Hametz,https://www.gov.il/en/pages/spokerabbi110406,2006-04-11,2006-04-11,no_netanyahu,-100,no Netanyahu mention
Acting PM Remarks at the Start of the Cabinet Meeting,https://www.gov.il/en/pages/spokestart110406,2006-04-11,2006-04-11,no_netanyahu,-100,no Netanyahu mention
"Address by Acting Prime Minister Ehud Olmert at the Memorial Service for Ezer Weizman, Marking One Year since his Passing",https://www.gov.il/en/pages/speechezer100406,2006-04-10,2006-04-10,no_netanyahu,-100,no Netanyahu mention
Acting PM Holds Discussion on Policy Regarding Hamas Following Swearing-in of Palestinian Government,https://www.gov.il/en/pages/spokehamas090406,2006-04-09,2006-04-09,no_netanyahu,-100,no Netanyahu mention
Acting PM Remarks At The Start Of The Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart090406,2006-04-09,2006-04-09,no_netanyahu,-100,no Netanyahu mention
Acting PM Speaks With Egyptian President Hosni Mubarak,https://www.gov.il/en/pages/spokemobarak060406,2006-04-06,2006-04-06,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Hosts New Immigrant Bar/Bat Mitzvah Youths,https://www.gov.il/en/pages/eventhabad050406,2006-04-05,2006-04-05,no_netanyahu,-100,no Netanyahu mention
PMO Director-General Convenes Directors-General Forum On Bird Flu,https://www.gov.il/en/pages/spokeshpaat030406,2006-04-03,2006-04-03,no_netanyahu,-100,no Netanyahu mention
"PMO Dir.-Gen. Cohen, Transportation Ministry Dir.-Gen. Bar, et. al. Agree on Process For Expediting Approval of Transportation Safety Projects",https://www.gov.il/en/pages/spoketahbura030406,2006-04-03,2006-04-03,no_netanyahu,-100,no Netanyahu mention
Acting PM Receives Bank of Israel 2005 Annual Report From BOI Governor Prof. Stanley Fischer,https://www.gov.il/en/pages/eventstanley020406,2006-04-02,2006-04-02,no_netanyahu,-100,no Netanyahu mention
Acting PM Speaks With French President Chirac,https://www.gov.il/en/pages/spokefran300306,2006-03-30,2006-03-30,no_netanyahu,-100,no Netanyahu mention
Address by Acting PM Commemoration of Israel’s Presidents and Prime Ministers,https://www.gov.il/en/pages/speechazkara300306,2006-03-30,2006-03-30,no_netanyahu,-100,no Netanyahu mention
Acting PM Speaks With Australian PM Howard,https://www.gov.il/en/pages/spokeaustr300306,2006-03-30,2006-03-30,no_netanyahu,-100,no Netanyahu mention
Prime Minister's Office Director-General Announces That He Will Resign Upon Formation Of The New Government,https://www.gov.il/en/pages/spokeilanchoen300306,2006-03-30,2006-03-30,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Speaks With EU Leaders; Receives Letters From Russian and Japanese Leaders,https://www.gov.il/en/pages/spokespain300306,2006-03-30,2006-03-30,no_netanyahu,-100,no Netanyahu mention
Acting PM Speaks With Palestinian Authority Chairman Mahmoud Abbas,https://www.gov.il/en/pages/spokeabumazen300306,2006-03-30,2006-03-30,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Speaks With Canadian Prime Minister Stephen Harper,https://www.gov.il/en/pages/spokecan290306,2006-03-29,2006-03-29,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Speaks With UN Secy.-Gen. Annan,https://www.gov.il/en/pages/spokeom290306,2006-03-29,2006-03-29,no_netanyahu,-100,no Netanyahu mention
Acting PM Speaks with US President Bush,https://www.gov.il/en/pages/spokeusa290306,2006-03-29,2006-03-29,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Speaks With Egyptian President Hosni Mubarak,https://www.gov.il/en/pages/spokemob290306,2006-03-29,2006-03-29,no_netanyahu,-100,no Netanyahu mention
Acting PM Speaks With German Chancellor Merkel,https://www.gov.il/en/pages/spokeger290306,2006-03-29,2006-03-29,no_netanyahu,-100,no Netanyahu mention
Acting PM Remarks At The Start Of The Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart260306,2006-03-26,2006-03-26,no_netanyahu,-100,no Netanyahu mention
Acting PM Meets With Members of Movement For Quality Government in Israel,https://www.gov.il/en/pages/spokeshilto210306,2006-03-21,2006-03-21,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Meets With Israel Democracy Institute Members On Legislating a Constitution For Israel,https://www.gov.il/en/pages/spokehuka210306,2006-03-21,2006-03-21,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Tours Rutenberg Power Station in Ashkelon,https://www.gov.il/en/pages/eventashkelon200306,2006-03-20,2006-03-20,no_netanyahu,-100,no Netanyahu mention
PMO Director-General Convenes Directors-General Forum On Bird Flu,https://www.gov.il/en/pages/spokemankalim200306,2006-03-20,2006-03-20,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Meets Gazprom Chairman Alexey Miller,https://www.gov.il/en/pages/spokegaz190306,2006-03-19,2006-03-19,no_netanyahu,-100,no Netanyahu mention
Acting PM Remarks At The Start Of The Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart190306,2006-03-19,2006-03-19,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Speaks With UN Secy.-Gen Annan,https://www.gov.il/en/pages/spokeannan150306,2006-03-15,2006-03-15,no_netanyahu,-100,no Netanyahu mention
Acting PM Visited National Police Headquarters,https://www.gov.il/en/pages/eventpolice150306,2006-03-15,2006-03-15,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Toured the City of Ariel,https://www.gov.il/en/pages/spokeariel140306,2006-03-14,2006-03-14,no_netanyahu,-100,no Netanyahu mention
Background Info on the Six Senior Terrorists Arrested in Jericho,https://www.gov.il/en/pages/spokejer140306,2006-03-14,2006-03-14,no_netanyahu,-100,no Netanyahu mention
Updated Travel Warnings,https://www.gov.il/en/pages/spoketravel140306,2006-03-14,2006-03-14,no_netanyahu,-100,no Netanyahu mention
Acting PM Remarks At The Start Of The Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart120306,2006-03-12,2006-03-12,no_netanyahu,-100,no Netanyahu mention
Address by Acting Prime Minister Israel Anti-Drugs Authority Tel Aviv,https://www.gov.il/en/pages/speechsamim120306,2006-03-12,2006-03-12,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Convenes Ministerial Disengagement Committee,https://www.gov.il/en/pages/spokediscom070306,2006-03-07,2006-03-07,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Speaks With Russian President Putin,https://www.gov.il/en/pages/spokeputin050306,2006-03-05,2006-03-05,no_netanyahu,-100,no Netanyahu mention
Acting PM Remarks At The Start Of The Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart050306,2006-03-05,2006-03-05,no_netanyahu,-100,no Netanyahu mention
Acting PM remarks from his joint press conference with President Katsav,https://www.gov.il/en/pages/evenrkatsav020306,2006-03-02,2006-03-02,no_netanyahu,-100,no Netanyahu mention
Travel Warnings Regarding Arab Countries,https://www.gov.il/en/pages/spokeazaratmasa010306,2006-03-01,2006-03-01,no_netanyahu,-100,no Netanyahu mention
Government Launches Negev 2015 Plan Website,https://www.gov.il/en/pages/spokenegev280206,2006-02-28,2006-02-28,no_netanyahu,-100,no Netanyahu mention
"Acting Prime Minister Olmert Signs ""Or Yarok"" Charter",https://www.gov.il/en/pages/spokeor280206,2006-02-28,2006-02-28,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert's Remarks at the Laying of a Cornerstone forthe Intel Factory in Kiryat Gat,https://www.gov.il/en/pages/eve280206,2006-02-28,2006-02-28,no_netanyahu,-100,no Netanyahu mention
Remarks by Acting PM at the Laying of a Cornerstone for the Intel Factory Kiryat Gat,https://www.gov.il/en/pages/speech280206,2006-02-28,2006-02-28,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Holds Consultations On Israeli-Russian Relations,https://www.gov.il/en/pages/spokerus280206,2006-02-28,2006-02-28,no_netanyahu,-100,no Netanyahu mention
Acting PM Unveils New Postal Company Stamp,https://www.gov.il/en/pages/eventbolhadash270206,2006-02-27,2006-02-27,no_netanyahu,-100,no Netanyahu mention
Acting PM Remarks At The Start Of The Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart260206,2006-02-26,2006-02-26,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Speaks With Turkish PM Erdogan,https://www.gov.il/en/pages/spoketur230206,2006-02-23,2006-02-23,no_netanyahu,-100,no Netanyahu mention
Contacts Resume With British Gas; Decision Expected Within Approximately One Month,https://www.gov.il/en/pages/spokebritishgaz220206,2006-02-22,2006-02-22,no_netanyahu,-100,no Netanyahu mention
Acting PM Tours IDF Northern Command,https://www.gov.il/en/pages/eventseyur210206,2006-02-21,2006-02-21,no_netanyahu,-100,no Netanyahu mention
Acting PM Meets with Latvian President,https://www.gov.il/en/pages/spokelat210206,2006-02-21,2006-02-21,no_netanyahu,-100,no Netanyahu mention
PMO Director-General Chairs Meeting of Directors-General Committee at Nitzan,https://www.gov.il/en/pages/spokemankalim210206,2006-02-21,2006-02-21,no_netanyahu,-100,no Netanyahu mention
Acting PM Olmert Meets With US Fashion Designer Donna Karan,https://www.gov.il/en/pages/eventdonakaren190206,2006-02-19,2006-02-19,no_netanyahu,-100,no Netanyahu mention
Acting PM's Remarks At The Start of The Weekly Cabinet Meeting,https://www.gov.il/en/pages/spokestart190206,2006-02-19,2006-02-19,no_netanyahu,-100,no Netanyahu mention
