date,timestamp,teams,home_team,away_team,competition,channel,match_id,match_url,main_commentator,co_commentator,co_commentators,analysts,presenters,reporters,all_commentators,matchup,status,audio_file,channels
2026-02-20 16:30,1771633800.0,Dallas Mavericks @ Minnesota Timberwolves,Minnesota Timberwolves,Dallas Mavericks,NBA Regular Season,"ESPN (US), ESPN Unlimited, ESPN Deportes",16545.0,https://basketball.icdb.tv/match/16545,Mark Jones,Richard Jefferson,Richard Jefferson,"Charles Barkley, Kenny Smith, Jalen Rose",Ernie Johnson,Katie George,"Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Katie George (Reporter), Ernie Johnson (Presenter), Charles Barkley (Pundit), Kenny Smith (Pundit), Jalen Rose (Pundit)",Dallas Mavericks @ Minnesota Timberwolves,pending,,
2026-02-13 16:00,1771027200.0,- ALL STAR CELEBRITY GAME - @ - ALL STAR CELEBRITY GAME -,- ALL STAR CELEBRITY GAME -,- ALL STAR CELEBRITY GAME -,NBA Regular Season,"ESPN (US), ESPN Deportes, ESPN Unlimited",16637.0,https://basketball.icdb.tv/match/16637,Mark Jones,Richard Jefferson,Richard Jefferson,,,Monica McNutt,"Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Monica McNutt (Reporter)",- ALL STAR CELEBRITY GAME - @ - ALL STAR CELEBRITY GAME -,pending,,
2026-02-08 12:00,1770580800.0,Los Angeles Clippers @ Minnesota Timberwolves,Minnesota Timberwolves,Los Angeles Clippers,NBA Regular Season,"ESPN (US), ESPN Unlimited",16595.0,https://basketball.icdb.tv/match/16595,Mark Jones,Stephanie White,Stephanie White,,,Alyssa Lang,"Mark Jones (Main Commentator), Stephanie White (Co-commentator), Alyssa Lang (Reporter)",Los Angeles Clippers @ Minnesota Timberwolves,pending,,
2026-02-01 12:30,1769977800.0,Milwaukee Bucks @ Boston Celtics,Boston Celtics,Milwaukee Bucks,NBA Regular Season,"ESPN (US), ESPN Unlimited",16581.0,https://basketball.icdb.tv/match/16581,Mark Jones,Richard Jefferson,Richard Jefferson,,,Angel Gray,"Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Angel Gray (Reporter)",Milwaukee Bucks @ Boston Celtics,pending,,
2026-01-30 16:30,1769819400.0,Toronto Raptors @ Orlando Magic,Orlando Magic,Toronto Raptors,NBA Regular Season,"ESPN (US), ESPN Unlimited",16578.0,https://basketball.icdb.tv/match/16578,Mark Jones,Stephanie White,Stephanie White,,,Katie George,"Mark Jones (Main Commentator), Stephanie White (Co-commentator), Katie George (Reporter)",Toronto Raptors @ Orlando Magic,pending,,
2026-01-14 16:00,1768435200.0,Cleveland Cavaliers @ Philadelphia 76ers,Philadelphia 76ers,Cleveland Cavaliers,NBA Regular Season,"ESPN (US), ESPN Unlimited",16331.0,https://basketball.icdb.tv/match/16331,Mark Jones,Tim Legler,Tim Legler,"Kendrick Perkins, Brian Windhorst, Shams Charania, Michael Malone",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Tim Legler (Co-commentator), Kendrick Perkins (Pundit), Brian Windhorst (Pundit), Shams Charania (Pundit), Michael Malone (Pundit), Jorge Sedano (Reporter)",Cleveland Cavaliers @ Philadelphia 76ers,pending,,
2025-12-25 11:30,1766691000.0,San Antonio Spurs @ Oklahoma City Thunder,Oklahoma City Thunder,San Antonio Spurs,NBA Regular Season,"ABC (usa), ESPN (US), ESPN Unlimited",16190.0,https://basketball.icdb.tv/match/16190,Mark Jones,Jay Bilas,"Jay Bilas, Cory Alexander","Shaquille O'Neal, Kenny Smith, Charles Barkley","Ernie Johnson, Jim Basquil",Katie George,"Ernie Johnson (Presenter), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Shaquille O'Neal (Pundit), Kenny Smith (Pundit), Charles Barkley (Pundit), Katie George (Reporter), Jim Basquil (Presenter), Ed Cohen (Main Commentator), Cory Alexander (Co-commentator)",San Antonio Spurs @ Oklahoma City Thunder,pending,,
2025-11-26 14:00,1764194400.0,Detroit Pistons @ Boston Celtics,Boston Celtics,Detroit Pistons,NBA Cup,"ESPN (US), ESPN Unlimited",16032.0,https://basketball.icdb.tv/match/16032,Mark Jones,Stephanie White,Stephanie White,"Kendrick Perkins, Brian Windhorst, Michael Malone",Malika Andrews,Alyssa Lang,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Stephanie White (Co-commentator), Kendrick Perkins (Pundit), Brian Windhorst (Pundit), Michael Malone (Pundit), Alyssa Lang (Reporter)",Detroit Pistons @ Boston Celtics,pending,,
2025-11-19 16:00,1763596800.0,Houston Rockets @ Cleveland Cavaliers,Cleveland Cavaliers,Houston Rockets,NBA Regular Season,"ESPN (US), ESPN Unlimited",15998.0,https://basketball.icdb.tv/match/15998,Mark Jones,Doris Burke,Doris Burke,"Kendrick Perkins, Brian Windhorst, Shams Charania, Michael Malone",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Kendrick Perkins (Pundit), Brian Windhorst (Pundit), Shams Charania (Pundit), Michael Malone (Pundit), Katie George (Reporter)",Houston Rockets @ Cleveland Cavaliers,pending,,
2025-10-16 16:30,1760657400.0,Houston Rockets @ Atlanta Hawks,Atlanta Hawks,Houston Rockets,NBA Pre-Season,"ESPN 2 (US), ESPN Unlimited",15861.0,https://basketball.icdb.tv/match/15861,Mark Jones,Tim Legler,Tim Legler,,,Alyssa Lang,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Alyssa Lang (Reporter)",Houston Rockets @ Atlanta Hawks,pending,,
2025-10-12 16:00,1760310000.0,Cleveland Cavaliers @ Boston Celtics,Boston Celtics,Cleveland Cavaliers,NBA Pre-Season,"ESPN (US), ESPN Unlimited",15828.0,https://basketball.icdb.tv/match/15828,Mark Jones,Doris Burke,Doris Burke,,,Alyssa Lang,"Mark Jones (Main Commentator), Doris Burke (Co-commentator), Alyssa Lang (Reporter)",Cleveland Cavaliers @ Boston Celtics,pending,,
2025-07-15 19:00,1752631200.0,Portland Trail Blazers @ New Orleans Pelicans,New Orleans Pelicans,Portland Trail Blazers,NBA Summer League,"ESPN (US), TSN Canada 3 HD, TSN Canada 5 HD, Gulf Coast Sports and Entertainment Network, Rip City TV Network",15515.0,https://basketball.icdb.tv/match/15515,Mark Jones,Cory Alexander,Cory Alexander,,,Vanessa Richardson,"Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Vanessa Richardson (Reporter)",Portland Trail Blazers @ New Orleans Pelicans,pending,,
2025-07-14 19:00,1752544800.0,Phoenix Suns @ Sacramento Kings,Sacramento Kings,Phoenix Suns,NBA Summer League,"ESPNU, TSN Canada 1 HD, TSN Canada 4 HD, NBC Sports California",15480.0,https://basketball.icdb.tv/match/15480,Mark Jones,Cory Alexander,Cory Alexander,,,Vanessa Richardson,"Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Vanessa Richardson (Reporter)",Phoenix Suns @ Sacramento Kings,pending,,
2025-07-14 17:00,1752537600.0,Boston Celtics @ Miami Heat,Miami Heat,Boston Celtics,NBA Summer League,"ESPNU, TSN Canada 1 HD, TSN Canada 3 HD, NBC Sports Boston, FanDuel Sports Network Sun",15478.0,https://basketball.icdb.tv/match/15478,Mark Jones,Cory Alexander,Cory Alexander,,,Vanessa Richardson,"Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Vanessa Richardson (Reporter)",Boston Celtics @ Miami Heat,pending,,
2025-07-13 19:00,1752458400.0,Golden State Warriors @ Utah Jazz,Utah Jazz,Golden State Warriors,NBA Summer League,"ESPN 2 (US), NBC Sports Bay Area",15474.0,https://basketball.icdb.tv/match/15474,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Golden State Warriors @ Utah Jazz,pending,,
2025-07-13 17:00,1752451200.0,Brooklyn Nets @ Washington Wizards,Washington Wizards,Brooklyn Nets,NBA Summer League,"ESPN 2 (US), YES Network, Monumental Sports Network",15472.0,https://basketball.icdb.tv/match/15472,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Brooklyn Nets @ Washington Wizards,pending,,
2025-07-12 15:00,1752357600.0,Charlotte Hornets @ Philadelphia 76ers,Philadelphia 76ers,Charlotte Hornets,NBA Summer League,"ESPN 2 (US), FanDuel Sports Network South, NBC Sports Philadelphia",15454.0,https://basketball.icdb.tv/match/15454,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Charlotte Hornets @ Philadelphia 76ers,pending,,
2025-07-12 13:00,1752350400.0,Dallas Mavericks @ San Antonio Spurs,San Antonio Spurs,Dallas Mavericks,NBA Summer League,"ESPN (US), KFAA, FanDuel Sports Network Southwest, Sportsnet+ (Canada) [$/geo/R], MavsTV",15451.0,https://basketball.icdb.tv/match/15451,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Dallas Mavericks @ San Antonio Spurs,pending,,
2025-07-11 20:00,1752289200.0,Portland Trail Blazers @ Golden State Warriors,Golden State Warriors,Portland Trail Blazers,NBA Summer League,"ESPN (US), NBA TV Canada, NBC Sports Bay Area Plus, Rip City TV Network",15440.0,https://basketball.icdb.tv/match/15440,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Portland Trail Blazers @ Golden State Warriors,pending,,
2025-07-11 18:00,1752282000.0,Washington Wizards @ Phoenix Suns,Phoenix Suns,Washington Wizards,NBA Summer League,"ESPN (US), NBA TV Canada, Monumental Sports Network",15435.0,https://basketball.icdb.tv/match/15435,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Washington Wizards @ Phoenix Suns,pending,,
2025-07-10 19:00,1752199200.0,San Antonio Spurs @ Philadelphia 76ers,Philadelphia 76ers,San Antonio Spurs,NBA Summer League,"TSN Canada 3 HD, FanDuel Sports Network Southwest, NBC Sports Philadelphia, ESPN (US)",15364.0,https://basketball.icdb.tv/match/15364,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",San Antonio Spurs @ Philadelphia 76ers,pending,,
2025-07-10 17:00,1752192000.0,Dallas Mavericks @ Los Angeles Lakers,Los Angeles Lakers,Dallas Mavericks,NBA Summer League,"ESPN (US), KFAA, MavsTV, TSN Canada 3 HD, TSN Canada 5 HD",15415.0,https://basketball.icdb.tv/match/15415,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Dallas Mavericks @ Los Angeles Lakers,pending,,
2025-05-11 12:30,1746991800.0,Oklahoma City Thunder @ Denver Nuggets,Denver Nuggets,Oklahoma City Thunder,NBA Regular Season,"ABC (usa), ESPN App (US)",15148.0,https://basketball.icdb.tv/match/15148,Mark Jones,Jay Bilas,"Jay Bilas, Cory Alexander","Shams Charania, Stephen A. Smith, Kendrick Perkins","Malika Andrews, Jim Basquil",Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Shams Charania (Pundit), Stephen A. Smith (Pundit), Kendrick Perkins (Pundit), Jorge Sedano (Reporter), Jim Basquil (Presenter), Mike Couzens (Main Commentator), Cory Alexander (Co-commentator)",Oklahoma City Thunder @ Denver Nuggets,pending,,
2025-05-09 19:00,1746842400.0,Oklahoma City Thunder @ Denver Nuggets,Denver Nuggets,Oklahoma City Thunder,NBA Regular Season,"ESPN (US), ESPN App (US)",15147.0,https://basketball.icdb.tv/match/15147,Mark Jones,Jay Bilas,Jay Bilas,"Shams Charania, Kendrick Perkins, Stephen A. Smith, Bob Myers",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Bob Myers (Pundit), Jorge Sedano (Reporter)",Oklahoma City Thunder @ Denver Nuggets,pending,,
2025-04-26 17:30,1745713800.0,Houston Rockets @ Golden State Warriors,Golden State Warriors,Houston Rockets,NBA Regular Season,"ABC (usa), ESPN App (US)",15086.0,https://basketball.icdb.tv/match/15086,Mark Jones,Jay Bilas,"Jay Bilas, P.J. Carlesimo","Shams Charania, Stephen A. Smith, Kendrick Perkins","Malika Andrews, Jim Basquil",Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Shams Charania (Pundit), Stephen A. Smith (Pundit), Kendrick Perkins (Pundit), Jorge Sedano (Reporter), Jim Basquil (Presenter), Marc Kestecher (Main Commentator), P.J. Carlesimo (Co-commentator)",Houston Rockets @ Golden State Warriors,pending,,
2025-04-19 17:30,1745109000.0,Minnesota Timberwolves @ Los Angeles Lakers,Los Angeles Lakers,Minnesota Timberwolves,NBA Playoffs,"ABC (usa), ESPN App (US)",15031.0,https://basketball.icdb.tv/match/15031,Mark Jones,Jay Bilas,"Jay Bilas, Cory Alexander","Shams Charania, Kendrick Perkins, Stephen A. Smith, Udonis Haslem","Malika Andrews, Jim Basquil",Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Udonis Haslem (Pundit), Jorge Sedano (Reporter), Jim Basquil (Presenter), Sean Kelley (Main Commentator), Cory Alexander (Co-commentator)",Minnesota Timberwolves @ Los Angeles Lakers,pending,,
2025-04-13 10:00,1744563600.0,Detroit Pistons @ Milwaukee Bucks,Milwaukee Bucks,Detroit Pistons,NBA Regular Season,"ESPN (US), ESPN App (US)",14958.0,https://basketball.icdb.tv/match/14958,Mark Jones,Tim Legler,Tim Legler,"Kendrick Perkins, Stephen A. Smith, Udonis Haslem, Shams Charania",Malika Andrews,Cassidy Hubbarth,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Tim Legler (Co-commentator), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Udonis Haslem (Pundit), Shams Charania (Pundit), Cassidy Hubbarth (Reporter)",Detroit Pistons @ Milwaukee Bucks,pending,,
2025-04-09 19:00,1744250400.0,Denver Nuggets @ Sacramento Kings,Sacramento Kings,Denver Nuggets,NBA Regular Season,"ESPN (US), ESPN App (US)",14922.0,https://basketball.icdb.tv/match/14922,Mark Jones,Jay Bilas,Jay Bilas,"Shams Charania, Kendrick Perkins, Bob Myers, Brian Windhorst",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Bob Myers (Pundit), Brian Windhorst (Pundit), Katie George (Reporter)",Denver Nuggets @ Sacramento Kings,pending,,
2025-04-02 18:30,1743643800.0,Detroit Pistons @ Oklahoma City Thunder,Oklahoma City Thunder,Detroit Pistons,NBA Regular Season,"ESPN (US), ESPN App (US)",14733.0,https://basketball.icdb.tv/match/14733,Mark Jones,Tim Legler,Tim Legler,"Kendrick Perkins, Michael Wilbon",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Tim Legler (Co-commentator), Kendrick Perkins (Pundit), Michael Wilbon (Pundit), Jorge Sedano (Reporter)",Detroit Pistons @ Oklahoma City Thunder,pending,,
2025-03-26 16:30,1743031800.0,Los Angeles Lakers @ Indiana Pacers,Indiana Pacers,Los Angeles Lakers,NBA Regular Season,"ESPN (US), ESPN App (US)",14604.0,https://basketball.icdb.tv/match/14604,Mark Jones,Doris Burke,Doris Burke,"Kendrick Perkins, Chiney Ogwumike, Richard Jefferson",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Kendrick Perkins (Pundit), Chiney Ogwumike (Pundit), Richard Jefferson (Pundit), Katie George (Reporter)",Los Angeles Lakers @ Indiana Pacers,pending,,
2025-03-19 16:30,1742427000.0,Detroit Pistons @ Miami Heat,Miami Heat,Detroit Pistons,NBA Regular Season,"ESPN (US), ESPN App (US)",14527.0,https://basketball.icdb.tv/match/14527,Mark Jones,Cory Alexander,Cory Alexander,"Richard Jefferson, Chiney Ogwumike, Kendrick Perkins",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Richard Jefferson (Pundit), Chiney Ogwumike (Pundit), Kendrick Perkins (Pundit), Katie George (Reporter)",Detroit Pistons @ Miami Heat,pending,,
2025-03-12 16:30,1741822200.0,Oklahoma City Thunder @ Boston Celtics,Boston Celtics,Oklahoma City Thunder,NBA Regular Season,"ESPN (US), ESPN App (US)",14438.0,https://basketball.icdb.tv/match/14438,Mark Jones,Doris Burke,Doris Burke,"Kendrick Perkins, Brian Windhorst",Malika Andrews,Cassidy Hubbarth,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Kendrick Perkins (Pundit), Brian Windhorst (Pundit), Cassidy Hubbarth (Reporter)",Oklahoma City Thunder @ Boston Celtics,pending,,
2025-03-09 12:30,1741548600.0,Phoenix Suns @ Dallas Mavericks,Dallas Mavericks,Phoenix Suns,NBA Regular Season,"ABC (usa), ESPN+ USA",14413.0,https://basketball.icdb.tv/match/14413,Mark Jones,Stephanie White,Stephanie White,"Shams Charania, Kendrick Perkins, Stephen A. Smith, Bob Myers",Malika Andrews,Cassidy Hubbarth,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Stephanie White (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Bob Myers (Pundit), Cassidy Hubbarth (Reporter)",Phoenix Suns @ Dallas Mavericks,pending,,
2025-03-05 16:00,1741219200.0,Miami Heat @ Cleveland Cavaliers,Cleveland Cavaliers,Miami Heat,NBA Regular Season,"ESPN (US), ESPN App (US)",14481.0,https://basketball.icdb.tv/match/14481,Mark Jones,Richard Jefferson,Richard Jefferson,"Kendrick Perkins, Chiney Ogwumike",Malika Andrews,Angel Gray,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Kendrick Perkins (Pundit), Chiney Ogwumike (Pundit), Angel Gray (Reporter)",Miami Heat @ Cleveland Cavaliers,pending,,
2025-03-02 18:30,1740969000.0,Minnesota Timberwolves @ Phoenix Suns,Phoenix Suns,Minnesota Timberwolves,NBA Regular Season,"ESPN (US), ESPN App (US)",14314.0,https://basketball.icdb.tv/match/14314,Mark Jones,Cory Alexander,Cory Alexander,"Shams Charania, Kendrick Perkins, Stephen A. Smith, Bob Myers",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Bob Myers (Pundit), Jorge Sedano (Reporter)",Minnesota Timberwolves @ Phoenix Suns,pending,,
2025-02-28 19:00,1740798000.0,Los Angeles Clippers @ Los Angeles Lakers,Los Angeles Lakers,Los Angeles Clippers,NBA Regular Season,"ESPN (US), ESPN App (US)",14310.0,https://basketball.icdb.tv/match/14310,Mark Jones,Cory Alexander,Cory Alexander,"Kendrick Perkins, Stephen A. Smith, Chiney Ogwumike",Malika Andrews,Jorge Sedano,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Chiney Ogwumike (Pundit), Jorge Sedano (Reporter)",Los Angeles Clippers @ Los Angeles Lakers,pending,,
2025-02-23 10:00,1740333600.0,New York Knicks @ Boston Celtics,Boston Celtics,New York Knicks,NBA Regular Season,"ABC (usa), ESPN+ USA",14275.0,https://basketball.icdb.tv/match/14275,Mark Jones,Tim Legler,Tim Legler,"Shams Charania, Kendrick Perkins, Stephen A. Smith, Brian Windhorst",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Tim Legler (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Brian Windhorst (Pundit), Katie George (Reporter)",New York Knicks @ Boston Celtics,pending,,
2025-02-14 16:00,1739577600.0,- ALL STAR CELEBRITY GAME -,,- ALL STAR CELEBRITY GAME -,NBA Regular Season,"ESPN (US), ESPN+ USA, Disney+ (US) [$]",14065.0,https://basketball.icdb.tv/match/14065,Mark Jones,Richard Jefferson,"Richard Jefferson, Stephanie White",,Cassidy Hubbarth,,"Cassidy Hubbarth (Presenter), Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Stephanie White (Co-commentator)",,pending,,
2025-02-08 17:30,1739064600.0,Boston Celtics @ New York Knicks,New York Knicks,Boston Celtics,NBA Regular Season,"ABC (usa), ESPN+ USA, Discovery+ UK ($/geo/R), TNT Sports 3 HD UK",14068.0,https://basketball.icdb.tv/match/14068,Mark Jones,Richard Jefferson,"Richard Jefferson, Doris Burke, P.J. Carlesimo","Bob Myers, Stephen A. Smith, Kendrick Perkins, Shams Charania","Malika Andrews, Jim Basquil","Cassidy Hubbarth, Lisa Salters","Malika Andrews (Presenter), Mark Jones (Main Commentator), Mike Breen (Main Commentator), Richard Jefferson (Co-commentator), Doris Burke (Co-commentator), Bob Myers (Pundit), Stephen A. Smith (Pundit), Kendrick Perkins (Pundit), Shams Charania (Pundit), Cassidy Hubbarth (Reporter), Lisa Salters (Reporter), Jim Basquil (Presenter), Marc Kestecher (Main Commentator), P.J. Carlesimo (Co-commentator)",Boston Celtics @ New York Knicks,pending,,
2025-02-07 16:30,1738974600.0,Philadelphia 76ers @ Detroit Pistons,Detroit Pistons,Philadelphia 76ers,NBA Regular Season,"ESPN (US), ESPN App (US)",14066.0,https://basketball.icdb.tv/match/14066,Mark Jones,Cory Alexander,Cory Alexander,"Kendrick Perkins, Stephen A. Smith, Udonis Haslem",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Cory Alexander (Co-commentator), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Udonis Haslem (Pundit), Katie George (Reporter)",Philadelphia 76ers @ Detroit Pistons,pending,,
2025-02-05 16:00,1738800000.0,San Antonio Spurs @ Atlanta Hawks,Atlanta Hawks,San Antonio Spurs,NBA Regular Season,"ESPN (US), ESPN App (US)",14063.0,https://basketball.icdb.tv/match/14063,Mark Jones,Richard Jefferson,Richard Jefferson,"Chiney Ogwumike, Udonis Haslem",Malika Andrews,Lisa Salters,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Richard Jefferson (Co-commentator), Chiney Ogwumike (Pundit), Udonis Haslem (Pundit), Lisa Salters (Reporter)",San Antonio Spurs @ Atlanta Hawks,pending,,
2025-02-02 17:30,1738546200.0,Memphis Grizzlies @ Milwaukee Bucks,Milwaukee Bucks,Memphis Grizzlies,NBA Regular Season,"ESPN (US), ESPN App (US)",13994.0,https://basketball.icdb.tv/match/13994,Mark Jones,Tim Legler,Tim Legler,,,Katie George,"Mark Jones (Main Commentator), Tim Legler (Co-commentator), Katie George (Reporter)",Memphis Grizzlies @ Milwaukee Bucks,pending,,
2025-01-25 12:00,1737835200.0,Denver Nuggets @ Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets,NBA Regular Season,"ABC (usa), ESPN+ USA, Disney+ (US) [$]",13911.0,https://basketball.icdb.tv/match/13911,Mark Jones,Tim Legler,Tim Legler,"Shams Charania, Kendrick Perkins, Stephen A. Smith, Bob Myers",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Tim Legler (Co-commentator), Shams Charania (Pundit), Kendrick Perkins (Pundit), Stephen A. Smith (Pundit), Bob Myers (Pundit), Katie George (Reporter)",Denver Nuggets @ Minnesota Timberwolves,pending,,
2025-01-22 19:00,1737601200.0,Golden State Warriors @ Sacramento Kings,Sacramento Kings,Golden State Warriors,NBA Regular Season,"ESPN (US), ESPN App (US)",13930.0,https://basketball.icdb.tv/match/13930,Mark Jones,Bob Myers,Bob Myers,"Michael Wilbon, Kendrick Perkins, Chiney Ogwumike, Richard Jefferson",Malika Andrews,Monica McNutt,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Bob Myers (Co-commentator), Michael Wilbon (Pundit), Kendrick Perkins (Pundit), Chiney Ogwumike (Pundit), Richard Jefferson (Pundit), Monica McNutt (Reporter)",Golden State Warriors @ Sacramento Kings,pending,,
2025-01-17 18:30,1737167400.0,Memphis Grizzlies @ San Antonio Spurs,San Antonio Spurs,Memphis Grizzlies,NBA Regular Season,"ESPN (US), ESPN App (US)",13821.0,https://basketball.icdb.tv/match/13821,Mark Jones,Doris Burke,Doris Burke,"Brian Windhorst, Stephen A. Smith, Bob Myers",Malika Andrews,Katie George,"Malika Andrews (Presenter), Mark Jones (Main Commentator), Doris Burke (Co-commentator), Brian Windhorst (Pundit), Stephen A. Smith (Pundit), Bob Myers (Pundit), Katie George (Reporter)",Memphis Grizzlies @ San Antonio Spurs,pending,,
2025-01-08 18:30,1736389800.0,San Antonio Spurs @ Milwaukee Bucks,Milwaukee Bucks,San Antonio Spurs,NBA Regular Season,"ESPN (US), ESPN App (US), TNT Sports 1 HD UK, Discovery+ UK ($/geo/R)",13658.0,https://basketball.icdb.tv/match/13658,Mark Jones,Jay Bilas,Jay Bilas,"Kendrick Perkins, Chiney Ogwumike, Tim Legler",Malika Andrews,Jorge Sedano,"Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Jorge Sedano (Reporter), Malika Andrews (Presenter), Kendrick Perkins (Pundit), Chiney Ogwumike (Pundit), Tim Legler (Pundit)",San Antonio Spurs @ Milwaukee Bucks,pending,,
2025-01-06 19:00,1736218800.0,Miami Heat @ Sacramento Kings,Sacramento Kings,Miami Heat,NBA Regular Season,"NBA TV (US), NBC Sports California",13670.0,https://basketball.icdb.tv/match/13670,Mark Jones,Kayte Christensen-Hunter,Kayte Christensen-Hunter,,,,"Mark Jones (Main Commentator), Kayte Christensen-Hunter (Co-commentator)",Miami Heat @ Sacramento Kings,pending,,
2024-12-25 11:30,1735155000.0,Minnesota Timberwolves @ Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves,NBA Regular Season,"ABC (usa), ESPN (US), Disney+ (US) [$], ESPN+ USA, Disney+ Latin America {$], Disney+ Brazil [$], beIN Sports MENA English 1 HD, TNT Sports 1 HD UK, Discovery+ UK ($/geo/R), NBA Global League Pass [$], ESPN Africa, ESPN (Australia), ESPN (New Zealand), Disney+ Caribbean [$], ESPN (Caribbean), Sportsnet",13304.0,https://basketball.icdb.tv/match/13304,Chuck Cooperstein,Brian Dameris,"Brian Dameris, Jay Bilas, P.J. Carlesimo",,"Tyler Sloan, Kevin Winter",Jorge Sedano,"Tyler Sloan (Presenter), Chuck Cooperstein (Main Commentator), Brian Dameris (Co-commentator), Mark Jones (Main Commentator), Jay Bilas (Co-commentator), Jorge Sedano (Reporter), Kevin Winter (Presenter), Marc Kestecher (Main Commentator), P.J. Carlesimo (Co-commentator)",Minnesota Timberwolves @ Dallas Mavericks,pending,,
